RunID,homophily,local_ratio,noise_ratio,shock_alpha,shock_beta
1,5.151961334049702,0.2780967206694186,0.041441834159195425,2.071041688863188,0.04144017544575036
2,6.652925256639719,0.2780967206694186,0.041441834159195425,2.071041688863188,0.04144017544575036
3,5.151961334049702,0.24701593285426499,0.041441834159195425,2.071041688863188,0.04144017544575036
4,5.151961334049702,0.2780967206694186,0.04435573615133762,2.071041688863188,0.04144017544575036
5,5.151961334049702,0.2780967206694186,0.041441834159195425,2.8794895502366127,0.04144017544575036
6,5.151961334049702,0.2780967206694186,0.041441834159195425,2.071041688863188,0.06053920047357679
7,6.652925256639719,0.24701593285426499,0.04435573615133762,2.8794895502366127,0.06053920047357679
8,1.9726083613932133,0.23638273170217872,0.056590968240052456,5.9303834983054555,0.07744719460606575
9,1.2373076379299164,0.23638273170217872,0.056590968240052456,5.9303834983054555,0.07744719460606575
10,1.9726083613932133,0.2720514230430126,0.056590968240052456,5.9303834983054555,0.07744719460606575
11,1.9726083613932133,0.23638273170217872,0.053609052039682865,5.9303834983054555,0.07744719460606575
12,1.9726083613932133,0.23638273170217872,0.056590968240052456,4.218416732521728,0.07744719460606575
13,1.9726083613932133,0.23638273170217872,0.056590968240052456,5.9303834983054555,0.09573818869888784
14,1.2373076379299164,0.2720514230430126,0.053609052039682865,4.218416732521728,0.09573818869888784
15,2.6457180455327034,0.2743297193199396,0.045107948612421754,3.1569395049102607,0.09323113442398609
16,3.7245130073279142,0.2743297193199396,0.045107948612421754,3.1569395049102607,0.09323113442398609
17,2.6457180455327034,0.21072956761345268,0.045107948612421754,3.1569395049102607,0.09323113442398609
18,2.6457180455327034,0.2743297193199396,0.058646913375705476,3.1569395049102607,0.09323113442398609
19,2.6457180455327034,0.2743297193199396,0.045107948612421754,5.8876527794078,0.09323113442398609
20,2.6457180455327034,0.2743297193199396,0.045107948612421754,3.1569395049102607,0.07348405140452088
21,3.7245130073279142,0.21072956761345268,0.058646913375705476,5.8876527794078,0.07348405140452088
22,9.45902893319726,0.21426701191812755,0.05056897528469562,4.846401970693842,0.059135774113237866
23,9.16576043702662,0.21426701191812755,0.05056897528469562,4.846401970693842,0.059135774113237866
24,9.45902893319726,0.28568187206983564,0.05056897528469562,4.846401970693842,0.059135774113237866
25,9.45902893319726,0.21426701191812755,0.04932523811236024,4.846401970693842,0.059135774113237866
26,9.45902893319726,0.21426701191812755,0.05056897528469562,3.5485503099393103,0.059135774113237866
27,9.45902893319726,0.21426701191812755,0.05056897528469562,4.846401970693842,0.03937023852951825
28,9.16576043702662,0.28568187206983564,0.04932523811236024,3.5485503099393103,0.03937023852951825
29,7.637481689453125,0.25023768804967406,0.058886200152337545,4.443519558841363,0.062385716876015074
30,5.242470242083073,0.25023768804967406,0.058886200152337545,4.443519558841363,0.062385716876015074
31,7.637481689453125,0.21600885558873417,0.058886200152337545,4.443519558841363,0.062385716876015074
32,7.637481689453125,0.25023768804967406,0.05653275161981583,4.443519558841363,0.062385716876015074
33,7.637481689453125,0.25023768804967406,0.058886200152337545,5.3879435832425955,0.062385716876015074
34,7.637481689453125,0.25023768804967406,0.058886200152337545,4.443519558841363,0.10358736981637777
35,5.242470242083073,0.21600885558873417,0.05653275161981583,5.3879435832425955,0.10358736981637777
36,4.456984680145979,0.21028668601065875,0.04434314513579011,4.076065393332392,0.09859820662066342
37,2.0228959433734417,0.21028668601065875,0.04434314513579011,4.076065393332392,0.09859820662066342
38,4.456984680145979,0.2909489762969315,0.04434314513579011,4.076065393332392,0.09859820662066342
39,4.456984680145979,0.21028668601065875,0.04581428688019514,4.076065393332392,0.09859820662066342
40,4.456984680145979,0.21028668601065875,0.04434314513579011,4.049268976179883,0.09859820662066342
41,4.456984680145979,0.21028668601065875,0.04434314513579011,4.076065393332392,0.06824308427982033
42,2.0228959433734417,0.2909489762969315,0.04581428688019514,4.049268976179883,0.06824308427982033
43,0.1507750153541565,0.2973602973856032,0.0527085674367845,5.430702303657309,0.08076615649275481
44,4.501556204631925,0.2973602973856032,0.0527085674367845,5.430702303657309,0.08076615649275481
45,0.1507750153541565,0.22961496356874705,0.0527085674367845,5.430702303657309,0.08076615649275481
46,0.1507750153541565,0.2973602973856032,0.040854589622467755,5.430702303657309,0.08076615649275481
47,0.1507750153541565,0.2973602973856032,0.0527085674367845,2.3790246208198367,0.08076615649275481
48,0.1507750153541565,0.2973602973856032,0.0527085674367845,5.430702303657309,0.04677295647561551
49,4.501556204631925,0.22961496356874705,0.040854589622467755,2.3790246208198367,0.04677295647561551
50,6.962941866368055,0.23903916841372846,0.047852399051189425,3.0869626675732436,0.04701273517683149
51,7.7638505306094885,0.23903916841372846,0.047852399051189425,3.0869626675732436,0.04701273517683149
52,6.962941866368055,0.25468704747036097,0.047852399051189425,3.0869626675732436,0.04701273517683149
53,6.962941866368055,0.23903916841372846,0.05148516373708844,3.0869626675732436,0.04701273517683149
54,6.962941866368055,0.23903916841372846,0.047852399051189425,4.717874530451373,0.04701273517683149
55,6.962941866368055,0.23903916841372846,0.047852399051189425,3.0869626675732436,0.08101491006091238
56,7.7638505306094885,0.25468704747036097,0.05148516373708844,4.717874530451373,0.08101491006091238
57,6.767155863344669,0.2682109043002129,0.05486244861036539,3.8668420619424433,0.07002286518923939
58,9.4603365752846,0.2682109043002129,0.05486244861036539,3.8668420619424433,0.07002286518923939
59,6.767155863344669,0.22307850448414684,0.05486244861036539,3.8668420619424433,0.07002286518923939
60,6.767155863344669,0.2682109043002129,0.05607960641384124,3.8668420619424433,0.07002286518923939
61,6.767155863344669,0.2682109043002129,0.05486244861036539,5.498302900716663,0.07002286518923939
